indicator_code,indicator_name,year,age_group,sex,cause_code,cause_name,indicator_value
EQ_TOBACCO,Prevalence of current cigarette smoking,2013,,Male,,,8.1
EQ_KNHIV,Knowlege about sexual transmission of AIDS,2013,,Male,,,66.4
EQ_KNHIV,Knowlege about sexual transmission of AIDS,2013,,Male,,,79.5
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2011,,,,,22.8
EQ_KNHIV,Knowlege about sexual transmission of AIDS,2013,,Female,,,72.6
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2003,,,,,62.8
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2003,,,,,50.6
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2003,,,,,58.4
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2003,,,,,84.4
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2007,,,,,49.4
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2007,,,,,83.6
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2013,,,,,84.1
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2013,,,,,37.8
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2013,,,,,88.4
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2013,,,,,11.3
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2011,,,,,77.8
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2011,,,,,77.2
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2013,,,,,58.9
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2008,,,,,80.9
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2008,,,,,51.3
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2003,,,,,32.5
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2003,,,,,8.5
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2003,,,,,5.9
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2007,,,,,27.7
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2011,,,,,60.4
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2011,,,,,51.9
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2007,,,,,13.5
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2007,,,,,13
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2008,,,,,78.9
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2008,,,,,3.7
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2008,,,,,1.5
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2008,,,,,4
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2008,,,,,8.5
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2011,,,,,15.5
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2011,,,,,3.3
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2013,,,,,6.1
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2013,,,,,4.8
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2008,,,,,92.2
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2008,,,,,53.7
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2008,,,,,26
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2011,,,,,74.7
EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),2011,,,,,79.7
EQ_WATERPREMISES,Households using a piped onto premises drinking-water source (%),2013,,,,,8.4
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2013,,,,,81.3
EQ_WATERIMPROVED,Households using an improved drinking-water source (%),2013,,,,,77.8
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2007,,,,,25.2
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2007,,,,,5.3
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2008,,,,,7
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2008,,,,,18.7
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2011,,,,,11.9
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2011,,,,,16.2
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2011,,,,,0.3
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2013,,,,,14.6
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2013,,,,,16.2
EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),2013,,,,,0.3
AIR_3,Percentage of the total population living in cities > 100'000 inhabitants,2004,,,,,27.43
EQ_WATERPIPED,Households using a piped drinking-water source (%),2008,,,,,0.10609
EQ_WATERPIPED,Households using a piped drinking-water source (%),2003,,,,,0.32574
EQ_WATERPIPED,Households using a piped drinking-water source (%),2008,,,,,0.10778
EQ_WATERPIPED,Households using a piped drinking-water source (%),2008,0-5  years,,,,0.19718
EQ_SLEPTNETS,Women that slept under a bednet last night (%),2008,,Female,,,0.049
EQ_SLEPTNETS,Women that slept under a bednet last night (%),2003,12+  years,Female,,,0.014
EQ_SLEPTNETS,Women that slept under a bednet last night (%),2008,6-11 years,Female,,,0.056
EQ_SLEPTNETS,Women that slept under a bednet last night (%),2003,,Female,,,0.077
EQ_SLEPTNETS,Women that slept under a bednet last night (%),2003,,Female,,,0.06
EQ_URBPOP,Population living in urban areas (%),2010,,,,,43.48
EQ_URBPOP,Population living in urban areas (%),2030,,,,,58.304
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",1990,,,,,138.4
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",1990,,,,,100.4
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",2003,,,,,146.4
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",2003,,,,,120
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",2008,,,,,176.6
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",2008,,,,,75
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",2013,,,,,93.8
EQ_ADOBIRTH,"Adolescent birth rate (births per 1,000 women aged 15 to 19)",2013,,,,,54.1
EQ_U5MORT,Under-five mortality per 1 000 live births,1990,,,,,133
EQ_U5MORT,Under-five mortality per 1 000 live births,2003,,,,,201
EQ_U5MORT,Under-five mortality per 1 000 live births,2003,,,,,225
EQ_U5MORT,Under-five mortality per 1 000 live births,2003,,,,,50
EQ_U5MORT,Under-five mortality per 1 000 live births,2007,,,,,95.7
EQ_U5MORT,Under-five mortality per 1 000 live births,2007,,,,,151.5
EQ_U5MORT,Under-five mortality per 1 000 live births,2008,,,,,157
EQ_U5MORT,Under-five mortality per 1 000 live births,2008,,,,,177
EQ_U5MORT,Under-five mortality per 1 000 live births,2011,,,,,106
EQ_U5MORT,Under-five mortality per 1 000 live births,2011,,,,,185.6
EQ_U5MORT,Under-five mortality per 1 000 live births,2013,,,,,149
EQ_U5MORT,Under-five mortality per 1 000 live births,2013,,,,,100
EQ_INFANTMORT,Infant mortality per 1 000 live births,1990,,,,,91
EQ_INFANTMORT,Infant mortality per 1 000 live births,1990,,,,,81
EQ_INFANTMORT,Infant mortality per 1 000 live births,2003,,,,,134
EQ_INFANTMORT,Infant mortality per 1 000 live births,2003,,,,,83
EQ_INFANTMORT,Infant mortality per 1 000 live births,2007,,,,,93.9
EQ_INFANTMORT,Infant mortality per 1 000 live births,2007,,,,,65.6
EQ_INFANTMORT,Infant mortality per 1 000 live births,2008,,,,,91
EQ_INFANTMORT,Infant mortality per 1 000 live births,2008,,,,,65
EQ_INFANTMORT,Infant mortality per 1 000 live births,2011,,,,,68
EQ_INFANTMORT,Infant mortality per 1 000 live births,2011,,,,,53.1
EQ_INFANTMORT,Infant mortality per 1 000 live births,2013,,,,,78
EQ_INFANTMORT,Infant mortality per 1 000 live births,2013,,,,,56
EQ_ANC,Coverage of antenatal care (4 visits),1990,,,,,66.9
EQ_ANC,Coverage of antenatal care (4 visits),1990,,,,,93.6
EQ_ANC,Coverage of antenatal care (4 visits),2003,,,,,71.7
EQ_ANC,Coverage of antenatal care (4 visits),2003,,,,,45.5
EQ_ANC,Coverage of antenatal care (4 visits),2003,,,,,97.5
EQ_ANC,Coverage of antenatal care (4 visits),2008,,,,,74.1
EQ_ANC,Coverage of antenatal care (4 visits),2008,,,,,42.4
EQ_ANC,Coverage of antenatal care (4 visits),2008,,,,,75.3
EQ_ANC,Coverage of antenatal care (4 visits),2011,,,,,86.2
EQ_ANC,Coverage of antenatal care (4 visits),2011,,,,,50.6
EQ_ANC,Coverage of antenatal care (4 visits),2013,,,,,37.9
EQ_ANC,Coverage of antenatal care (4 visits),2013,,,,,78.7
EQ_ANC,Coverage of antenatal care (4 visits),2013,,,,,86.1
EQ_SBA,Coverage of skilled birth attendance,1990,,,,,33.2
EQ_SBA,Coverage of skilled birth attendance,1990,,,,,25.7
EQ_SBA,Coverage of skilled birth attendance,1990,,,,,79
EQ_SBA,Coverage of skilled birth attendance,1990,,,,,69.1
EQ_SBA,Coverage of skilled birth attendance,2003,,,,,36.5
EQ_SBA,Coverage of skilled birth attendance,2003,,,,,39.7
EQ_SBA,Coverage of skilled birth attendance,2003,,,,,78.4
EQ_SBA,Coverage of skilled birth attendance,2007,,,,,54.8
EQ_SBA,Coverage of skilled birth attendance,2007,,,,,95.3
EQ_SBA,Coverage of skilled birth attendance,2007,,,,,58.9
EQ_SBA,Coverage of skilled birth attendance,2008,,,,,65.4
EQ_SBA,Coverage of skilled birth attendance,2008,,,,,30.8
EQ_SBA,Coverage of skilled birth attendance,2008,,,,,89.5
EQ_SBA,Coverage of skilled birth attendance,2011,,,,,73.9
EQ_SBA,Coverage of skilled birth attendance,2011,,,,,32.2
EQ_SBA,Coverage of skilled birth attendance,2011,,,,,78.2
EQ_SBA,Coverage of skilled birth attendance,2011,,,,,94.7
EQ_SBA,Coverage of skilled birth attendance,2013,,,,,71.3
EQ_SBA,Coverage of skilled birth attendance,2013,,,,,38.4
EQ_DTP3,Coverage of DTP3 immunization,1990,,,,,38.6
EQ_DTP3,Coverage of DTP3 immunization,1990,,,,,57.4
EQ_DTP3,Coverage of DTP3 immunization,2003,,,,,17.1
EQ_DTP3,Coverage of DTP3 immunization,2003,,,,,51.2
EQ_DTP3,Coverage of DTP3 immunization,2003,,,,,12.8
EQ_DTP3,Coverage of DTP3 immunization,2007,,,,,28.6
EQ_DTP3,Coverage of DTP3 immunization,2007,,,,,20.4
EQ_DTP3,Coverage of DTP3 immunization,2007,,,,,58.9
EQ_DTP3,Coverage of DTP3 immunization,2008,,,,,36.3
EQ_DTP3,Coverage of DTP3 immunization,2008,,,,,79.2
EQ_DTP3,Coverage of DTP3 immunization,2008,,,,,38.8
EQ_DTP3,Coverage of DTP3 immunization,2008,,,,,68.7
EQ_DTP3,Coverage of DTP3 immunization,2011,,,,,45.4
EQ_DTP3,Coverage of DTP3 immunization,2011,,,,,87.6
EQ_DTP3,Coverage of DTP3 immunization,2013,,,,,62.1
EQ_DTP3,Coverage of DTP3 immunization,2013,,,,,31
EQ_DTP3,Coverage of DTP3 immunization,2013,,,,,60.9
EQ_DTP3,Coverage of DTP3 immunization,2013,,,,,85.5
EQ_MEAIMM,Coverage of measles immunization,1990,,,,,40.5
EQ_MEAIMM,Coverage of measles immunization,1990,,,,,74.4
EQ_MEAIMM,Coverage of measles immunization,1990,,,,,70.8
EQ_MEAIMM,Coverage of measles immunization,2003,,,,,40.9
EQ_MEAIMM,Coverage of measles immunization,2003,,,,,34.2
EQ_MEAIMM,Coverage of measles immunization,2003,,,,,66.2
EQ_MEAIMM,Coverage of measles immunization,2007,,,,,89.4
EQ_MEAIMM,Coverage of measles immunization,2007,,,,,56.6
EQ_MEAIMM,Coverage of measles immunization,2008,,,,,64.8
EQ_MEAIMM,Coverage of measles immunization,2008,,,,,33.9
EQ_MEAIMM,Coverage of measles immunization,2008,,,,,85.6
EQ_MEAIMM,Coverage of measles immunization,2011,,,,,74.7
EQ_MEAIMM,Coverage of measles immunization,2011,,,,,71.1
EQ_MEAIMM,Coverage of measles immunization,2011,,,,,93
EQ_MEAIMM,Coverage of measles immunization,2013,,,,,65.7
EQ_MEAIMM,Coverage of measles immunization,2013,,,,,40.1
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2003,,,,,7.5
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2003,,,,,5.2
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2007,,,,,6
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2007,,,,,3.1
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2007,,,,,14.7
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2008,,,,,14.1
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2008,,,,,14.2
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2008,,,,,13.3
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2011,,,,,30
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2011,,,,,49.2
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2013,,,,,60.7
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2013,,,,,50.4
EQ_HOUSENETS,Households that have a bednet for sleeping (%),2013,,,,,46
EQ_ITN,Households with at least one ITN for sleeping (%),2003,,,,,1.00599
EQ_ITN,Households with at least one ITN for sleeping (%),2003,,,,,1.09632
EQ_ITN,Households with at least one ITN for sleeping (%),2007,,,,,3.35845
EQ_ITN,Households with at least one ITN for sleeping (%),2007,,,,,6.03809
EQ_ITN,Households with at least one ITN for sleeping (%),2008,,,,,7.98171
EQ_ITN,Households with at least one ITN for sleeping (%),2008,,,,,7.6534
EQ_ITN,Households with at least one ITN for sleeping (%),2008,,,,,6.47369
EQ_ITN,Households with at least one ITN for sleeping (%),2008,,,,,7.82689
EQ_ITN,Households with at least one ITN for sleeping (%),2011,,,,,37.70948
EQ_ITN,Households with at least one ITN for sleeping (%),2011,,,,,38.5944
EQ_ITN,Households with at least one ITN for sleeping (%),2013,,,,,44.04697
EQ_ITN,Households with at least one ITN for sleeping (%),2013,,,,,40.38809
EQ_ITN,Households with at least one ITN for sleeping (%),2013,,,,,41.51967
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2003,,,,,3.43891
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2003,,,,,5.23091
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2003,,,,,1.06236
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2008,,,,,11.01434
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2008,,,,,10.86496
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2008,,,,,12.44986
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2011,,,,,15.78252
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2011,,,,,27.51323
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2013,,,,,17.3958
EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),2013,,,,,19.59935
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2003,,,,,1.08047
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2003,,,,,1.2848
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2003,,,,,1.3007
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2008,,,,,5.69353
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2008,,,,,6.47211
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2008,,,,,5.49737
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2011,,,,,16.03285
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2011,,,,,21.82309
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2013,,,,,18.40783
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2013,,,,,17.03433
EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),2013,,,,,21.33179
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,1990,,,,,6
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,1990,,,,,10.5
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,1990,,,,,20
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2003,,,,,7
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2003,,,,,33
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2007,,,,,30.9
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2007,,,,,19.8
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2007,,,,,40.9
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2008,,,,,25.9
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2008,,,,,7.8
EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,2008,,,,,25.7
